Title,Summary,URL,Interesting
UK will not accept Chinese interference - Sunak,Deputy PM Oliver Dowden says the government is considering whether to increase checks on people working for China.,/news/uk-politics-66780515,1
Deadly clashes resume in Lebanon Palestinian camp,At least 10 people are reportedly killed in intense fighting between rival groups at Ein el-Hilweh.,/news/world-middle-east-66779606,0
Earthquake 'was like train approaching' says expat,"Steve Sleight, a mountain guide living in Morocco, is helping those caught up in the disaster.",/news/uk-england-humber-66775109,0
Morocco earthquake movement mapped from space,The EU's Sentinel-1 satellite traces how the ground buckled in response to Friday's powerful quake.,/news/science-environment-66777912,1
US man trapped in Turkey cave nears surface,Rescuers hope he will reach the surface sometime on Monday evening or on Tuesday local time.,/news/world-europe-66777196,0
Inside Kim Jong Un's luxury bulletproof train,The North Korean leader's train reportedly serves fine French wines and lobster as it rumbles along.,/news/world-asia-44054024,1
Firefighters and rescue dog join earthquake search,A team of rescuers from Lincolnshire is part of UK efforts to find earthquake victims in Morocco.,/news/uk-england-lincolnshire-66778713,0
Has the UK woken up to the China spy challenge?,The allegation a parliamentary researcher may have been spying for China has thrown a spotlight on Chinese intelligence activity in the UK.,/news/uk-politics-66779117,1
I lived through 'horrendous' earthquake - Rough,Ex-Scotland goalkeeper Alan Rough was on holiday in Morocco when the deadly earthquake took place.,/news/uk-scotland-66777288,0
Why Morocco is wary of earthquake help from abroad,Only four countries so far have been allowed to send teams to the quake-hit region.,/news/world-africa-66773427,1
Alleged rape of Irish rugby fan in France investigated,French prosecutors have opened an investigation following the incident in Bordeaux at the weekend.,/news/articles/cmj15eg0ne1o,0
What is the crisis in Israel about?,Israel has been gripped by months of mass protests against government plans. Here's why.,/news/world-middle-east-65086871,1
Small Italian town celebrates links with Scotland,Residents of Barga - many of whom have Scottish connections - stage a weekend of special events.,/news/uk-scotland-66774325,0
Cricketer gets 12 years for Dutch MP murder threat,It is thought unlikely ex-Pakistan international Khalid Latif will serve any time in jail.,/news/world-europe-66776141,0
Cape Verde country profile,"Provides an overview of Cape Verde, including key facts about this island state off west Africa.",/news/world-africa-13148486,1
Rubiales departure a win for Spain's women's team,The World Cup victors look to have eventually won this particular battle over consent and gender equality.,/news/world-europe-66775437,0
Curacao profile,"Provides an overview of Curacao, including key dates and facts about this Dutch Caribbean territory.",/news/world-latin-america-20413910,1
Aruba profile,"Provides an overview of Aruba, including key dates and facts about this Dutch Caribbean territory.",/news/world-latin-america-20145233,1
Sint Maarten profile,"Provides an overview of Sint Maarten, including key facts about this Dutch Caribbean territory.",/news/world-latin-america-64485397,1
Netherlands country profile,"Provides an overview of the Netherlands, including key dates and facts about this European country.",/news/world-europe-17740800,1
Greek minister resigns after ferry passenger death,"The man died after allegedly being pushed off the vessel by crew members, sparking outrage in Greece.",/news/world-europe-66774991,0
Denmark country profile,"Provides an overview of Denmark, including key dates and facts about this European country.",/news/world-europe-17929661,1
Finland country profile,"Provides an overview of Finland, including key events and facts about this north European country.",/news/world-europe-17288360,1
What is the G20 and why does it matter?,The G20 admitted the African Union as a new permanent member at its summit in Delhi.,/news/world-48776664,1
St Pierre and Miquelon profile,"Provides an overview of St Pierre and Miquelon, and key facts about this French Atlantic territory.",/news/world-us-canada-17142538,1
Climber survives 600m fall with minor injuries,The man was saved by snow and softened ice after tumbling from New Zealand's Mount Taranaki.,/news/world-asia-66773266,0
Puerto Rico profile,"Provides an overview of Puerto Rico, including key facts about this US Caribbean territory.",/news/world-us-canada-17139243,1
Chile marks military coup as divisions continue,The left-wing government has condemned the 1973 coup but the opposition accuses it of fuelling divisions.,/news/world-latin-america-66706064,1
'I had to choose to save my parents or my son',The BBC speaks to a man haunted by the decision he was forced to make after Morocco's deadly earthquake.,/news/world-africa-66773544,0
Biden says raised human rights in India with Modi,The US president spoke at a press conference in Hanoi about his visit to India for the G20 summit.,/news/world-asia-india-66771685,1
Parliament spy claim sparks call for China rethink,"Tory MPs call for China to be branded a threat, amid spy claims following the arrest of a Commons researcher.",/news/uk-politics-66770842,1
Cliffside mansions at risk of collapse after HK rains,The heaviest rains in 140 years have carved the cliff where the luxury homes stand.,/news/world-asia-66771565,0
Can Kielty make the Late Late Show his own?,Patrick Kielty is taking over the Late Late - but can the County Down comic make a mark on an Irish institution?,/news/uk-northern-ireland-66710576,0
A tale of Endurance from conflict zone to Cornwall,How a replica Shackleton ship made its way from a Ukrainian conflict zone to a museum in Cornwall.,/news/uk-england-cornwall-66720627,1
A scientist determined to name Srebrenica’s dead,"A forensic anthropologist tries to put names to the last 1,000 unidentified dead of a Bosnian War genocide.",/news/world-europe-66603902,0
Baby starts life in tent as quake victims await aid,There is growing anger at the little help reaching towns and villages in the Atlas Mountains.,/news/world-africa-66768920,0
Villagers' hopes waning in search for Morocco quake survivors,"It is now a battle to find survivors in devastated, remote mountain villages after Friday's strong earthquake.",/news/live/world-africa-66771590,0
Egypt angry as Ethiopia fills Nile dam reservoir,Ethiopia's giant hydroelectric dam on the Blue Nile stokes Egyptian fears of dire water shortages.,/news/world-africa-66771155,1
Guyana scrambles to make the most of oil wealth,Guyana's president says the country has to hurry if it wants to maximise its recent discoveries.,/news/world-latin-america-66715777,1
How Russia and West agreed on Ukraine G20 language,"Consensus seemed far away, but India managed to bring together nations with starkly divergent views.",/news/world-asia-india-66768145,1
US denies Cold War with China in historic Vietnam visit,The US and Vietnam are becoming better friends - a troubling prospect for China.,/news/world-66748670,1
Dozens killed in strike on Sudan market - medics,"The attack in Khartoum killed at least 35 as fighting between factions continues, a charity says.",/news/world-africa-66745734,1
'Everyone in this village is either dead or missing',"Tafeghaghte was home to 200 people. Ninety are now dead, and the grief of those left behind is palpable.",/news/world-africa-66770314,0
"Irish police seize €500,000 worth of cannabis in Dublin",A man in his 40s and woman 30s have been arrested and are currently in custody.,/news/articles/c80gg8yx6wno,0
Man dies following assault in Westport,"Peter McDemott, who was in his 60s, died on Sunday evening following an assault on Saturday.",/news/articles/cn37795z90go,0
Race against time to save Morocco quake survivors,"Villagers dig by hand to find those still trapped, with few signs of an official response in some areas.",/news/world-africa-66768356,0
Foreign aid workers die in Russian missile strike,Two volunteers are killed and two others injured when their vehicle comes under fire in Ukraine.,/news/world-europe-66768351,1
Family flees smoking hotel after earthquake,"Jean McCarthy, from Crowborough, said her daughter and son-in-law were in Marrakesh when it hit.",/news/articles/cx088np94lno,0
Mother and son die in Cavan house fire,Emergency services were called to the blaze at a house near Ballyjamesduff overnight.,/news/articles/cyd9983017ro,0
Aid workers make way to Morocco after earthquake,Volunteers from the Faizan Global Relief Foundation are among those travelling to the disaster zone.,/news/uk-england-birmingham-66768209,1
Catholic Church honours Polish family who hid Jews,"A beatification Mass is held for the family of nine, who were executed by Nazis for protecting Jews.",/news/world-europe-66768915,0
Strikes on Gaza after Palestinian gunmen enter Israel,A barrage of rockets was launched towards Israel as gunmen entered the country's south from Gaza.,/news/world-middle-east-67036625,0
'She travelled the world but died a mile from home',Devastated families speak out as Creeslough marks one year since an explosion that killed 10 people.,/news/articles/c03e0g0rxndo,0
Rebuilding shattered lives after Ukraine’s dam collapse,"Despite water shortages, losing loved ones, homes and crops, people affected by the collapse of Ukraine's Kakhovka dam are determined to rebuild.",/news/world-europe-67009090,1
Ex-lover's €145m case against Spain's ex-king thrown out,A court in London has thrown out a legal case brought by a former lover of the ex-king of Spain.,/news/world-europe-67036622,0
Speaker race a choice between chaos and convention,Both Steve Scalise and Jim Jordan are staunch conservatives - but have wildly different styles.,/news/world-us-canada-67036642,0
George Weah wants extra time despite Liberia woes,The former football star is running for a second term but faces demands for a war crimes court.,/news/world-africa-67017365,0
Nasty campaign heralds big vote for German populists,Right-wing parties look set to make big gains in state elections in Germany's wealthy south.,/news/world-europe-67018486,1
'Improperly' stored bodies found at US funeral home,"Authorities are investigating after more than 115 bodies were found stored at a ""green"" funeral home.",/news/world-us-canada-67036572,0
Trump seeks to dismiss 2020 election charges,"His lawyers say his statements about election fraud fell within the ""outer perimeter"" of his duties.",/news/world-us-canada-67024517,1
The Scottish garden helping Vietnam's plant life,"The botanical mission to safeguard species in a ""biodiversity hotspot"" thousands of miles away.",/news/uk-scotland-south-scotland-67016537,0
Talks after US shoots down Turkish drone in Syria,Ankara vows to continue targeting Kurdish groups but the US calls for more coordination between the Nato allies.,/news/world-middle-east-67034560,1
Can India cricketers win World Cup for a billion fans?,"They are playing at home which could be an advantage but also a pressure point, writes Suresh Menon.",/news/world-asia-india-66862930,0
Car workers strike not expanded as concession made,The United Auto Workers union will continue action but says it is making progress with firms.,/news/business-67036172,1
Biden expands border wall - but can it stop crossings?,Experts say it is unlikely the barrier will have any long-term impact on migration flows.,/news/world-us-canada-67024002,1
Nurse is prime suspect in Afrobeats singer's death,"For the first time, Nigerian police explain how Mohbad died, in a case which has gripped the nation.",/news/world-africa-67032979,0
Biden faces growing criticism over new border wall,US officials say they are legally obliged to move ahead with a new section of the southern border wall.,/news/world-us-canada-67024003,1
Officials respond to bedbug panic as Paris school hit,Government officials meet as teachers refuse to work following the latest reported infestation.,/news/world-europe-67027138,1
George Santos campaign aide pleads guilty to fraud,Nancy Marks admitted to falsifying hundreds of thousands of dollars in campaign finance reports.,/news/world-us-canada-67025608,0
India continues search for survivors after flash floods,The flash flood in Sikkim state has caused massive damage and left thousands stranded.,/news/world-asia-india-67017845,1
Man rescued after capsizing rowing across Pacific,"Tom Robinson, 24, had been hoping to become the youngest person to row across the ocean.",/news/world-australia-67027878,0
US voters react to Biden's border wall expansion,A mix of voters tell the BBC how they feel about the announcement that new barriers will be built.,/news/world-us-canada-67024761,1
Dozens killed in Syria army ceremony drone strike,The military says 'terrorist' drones targeted the event at a military academy near the city of Homs.,/news/world-middle-east-67017010,1
Sunak urges Europe-wide solutions on migration,"At a summit in Spain, Europe's leaders discussed how to lower irregular migration to the continent.",/news/world-europe-67007683,1
India lander's revival unlikely as lunar night looms,India's space agency says the Chandrayaan-3's lander and rover have already completed all their objectives.,/news/world-asia-india-67026006,0
BBC sees Chinese ships blocking Philippine supply boats,It resulted in an encounter that lasted several hours before the Philippine ships turned back.,/news/world-asia-67015857,1
Philippines drag queen arrested for 'Jesus' act,"Pura Luka Vega, 33, faces up to 12 years in jail under the Catholic-majority country's laws.",/news/world-asia-67025750,0
How Ghana's central bank lost $5bn in one year,The country's economic crisis has sparked protests and led to calls for the bank's boss to resign.,/news/business-66947202,1
Will Serial's Adnan Syed go back to jail?,A US appeals court will decide whether to send Syed back to prison or throw out his murder conviction.,/news/world-us-canada-62964216,0
Armed man arrested twice while looking for governor,"The man was arrested at the Wisconsin capitol, posted bail, and then returned again with a rifle.",/news/world-us-canada-67022404,0
Suspect arrested in murder of New York activist,Social justice advocate Ryan Carson was stabbed to death in an unprovoked attack in Brooklyn.,/news/world-us-canada-67023645,0
Travis Kelce says NFL 'overdoing' Swift coverage,The NFL's social media quickly seized on the player's alleged romance with singer Taylor Swift.,/news/world-us-canada-67013451,0
Russian airstrike kills 51 at a funeral in Ukraine,"The attack in the Kharkiv region is described as one of the area's ""bloodiest crimes"".",/news/world-europe-67022615,1
The mysteries of a mass graveyard of early Indians,Around 500 ancient graves have been found in an Indian village. How significant is this discovery?,/news/world-asia-india-66562257,0
New York subway gunman sentenced to life in prison,Smoke bombs were set off in a crowded carriage before 10 people were shot in the 2022 attack.,/news/world-us-canada-67021986,0
Canada sorry for top honour given to ex-Nazi soldier,The governor general's office says it regrets awarding Peter Savaryn the Order of Canada in 1987.,/news/world-us-canada-67021985,1
Putin makes nuclear-powered missile test claim,"The Russian leader says testing of a global-range missile was successful, but that is not confirmed.",/news/world-europe-67021695,1
Biden approves border wall as Mexico crossings rise,The White House says it has no choice but to use funds already appropriated for a border barrier.,/news/world-us-canada-67015137,1
US senator's wife hit and killed pedestrian in 2018,The Menendez indictment refers to a car crash allegedly connected to a bribery scheme.,/news/world-us-canada-67013452,0
South Africa moves to tighten its porous borders,The new border force is designed to curb rising illegal immigration - a major political issue.,/news/world-africa-67021693,1
Man in court over MV Matthew drug seizure,Officials recovered over two tonnes of cocaine from cargo ship off the Cork coast last month.,/news/articles/cv2ep7g201wo,0
Russian naval base mooted in Georgia's Abkhazia,The claim comes from the separatist region as Kyiv steps up attacks on Moscow's Black Sea fleet.,/news/world-europe-67017375,1
Bobi Wine 'under house arrest' after Uganda return,Police deny opposition leader's claims he was grabbed by 'goons' after landing at the airport.,/news/world-africa-67016702,0
"More than 1,350 lines of inquiry into Creeslough blast",Gardaí say they are continuing to investigate the fatal explosion one year on.,/news/articles/c72j31zex5do,0
Nazi card shows Dutch prince joined Hitler's party,The Dutch government confirms the late Prince Bernhard had a Nazi party card in his belongings.,/news/world-europe-67017311,0
Dozens dead as air strike hits Ukraine funeral wake,"Three days of mourning have been declared in Kharkiv after the attack, which killed at least 51 people.",/news/live/67018505,1
Mauritius court decriminalises gay sex,"The island nation's highest court says the ban on gay sex does not reflect ""indigenous values"".",/news/world-africa-67015474,1
Building collapse in Havana's old town kills three,The Cuban capital is known for its historic buildings but many are so dilapidated they pose a danger.,/news/world-latin-america-67016781,0
PC sacked after lying about sickness to go to Turkey,Joseph Jennings flew to Turkey the day before he texted his sergeant claiming he had norovirus.,/news/uk-england-nottinghamshire-67019509,1
Students win sex assault probe case against college,"The women travelled from the USA to study and believe college staff were ""dismissive"" of them.",/news/uk-wales-67015687,0
Egypt's Sisi faces surprise election challenge,Egyptians are gripped by a dramatic start to their country's early presidential election campaign.,/news/world-middle-east-67017009,1
The Chinese author who returned to writing at 30,"Denied an education in the Cultural Revolution, Can Xue has since published several award-winning novels.",/news/world-asia-china-67014660,0
US gives 1.1m bullets seized from Iran to Ukraine,The US military says the rounds were confiscated from a ship taking arms to Yemeni rebels last year.,/news/world-europe-67014218,1
New Assassin's Creed takes giant leap on language,The makers of the latest in the stealth action series have put Arabic front and centre of the project.,/news/newsbeat-67016675,1
Race against time to save 102 missing in India floods,Severe floods have killed 14 and left dozens missing in the Himalayan state of Sikkim.,/news/business-66997995,0
Donegal fishing businesses get €12m from Irish government,The Irish fishing industry was one of the main losers from the EU’s Brexit deal with the UK.,/news/articles/cxed8mknp1jo,0
UK tourist gang rape trial opens in Cyprus,Five Israeli men deny attacking the British woman at a pool party in Ayia Napa last month.,/news/world-middle-east-67016801,0
Guernsey set to extend French day-tripper scheme,"The arrangement, introduced this year, is credited with boosting summer visitor numbers.",/news/articles/cv20n312j1go,0
Biden's dog leaves White House after biting staff,"Commander, a two-year-old German Shepherd, has been involved in a series of biting incidents.",/news/world-us-canada-67015811,0
Woman dies in Dublin hit-and-run,The woman was hit by a car on the Phibsborough Road on Wednesday night.,/news/articles/c9wle8ekdyzo,0
Kenya's foreign minister demoted amid Haiti row,President Ruto announces his biggest cabinet shake-up since he took office more than a year ago.,/news/world-africa-67014881,1
Australia offers $17m to children jailed as adults,More than 120 children - some as young as 12 - were detained and accused of people smuggling.,/news/world-australia-67014857,0
India opposition MP arrested over corruption claims,"Sanjay Singh, an MP of the ruling Aam Aadmi Party (AAP) of Delhi, has denied the allegation.",/news/world-asia-india-66997989,1
UK respected after Novichok reaction - former PM,Theresa May was running the country when a nerve agent was used on the streets of Salisbury.,/news/uk-england-wiltshire-66951730,1
Preventative measures on Eurostar amid bedbug surge,"Cleaning on the Paris-London route is ""highly effective at eliminating bugs"", Eurostar says.",/news/uk-england-london-67007392,1
Cost of car ownership soars in Singapore,The city-state introduced a 10-year certificate of entitlement system in 1990 as an anti-congestion measure.,/news/business-67014420,1
Actor Julia Ormond sues Weinstein for assault,The Legends of the Fall star says her agents failed to protect her from the disgraced film mogul.,/news/world-us-canada-67013019,0
Voice cloning tech emerges in Sudan civil war,Evidence suggests voice cloning tools were used to impersonate the ex-president of Sudan on TikTok.,/news/world-africa-66987869,1
"Over 75,000 US healthcare workers go on strike",About 40% of Kaiser Permanente's workers walked off their jobs to call for higher wages and more staff.,/news/world-us-canada-67011381,1
Manhunt launched as five shot at Maryland university,Tuesday's shooting came as students celebrated homecoming at Baltimore's Morgan State University.,/news/world-us-canada-67009467,0
Eighth man charged over Cork boat cocaine seizure,An eighth man is charged in connection with the biggest drugs seizure in the history of the Irish state,/news/articles/crg1nvkvgxdo,0
Hip-hop stars on the edge as India-Canada row deepens,Punjabi musicians fear they will be caught in the middle of rising tensions between India and Canada.,/news/world-asia-india-66909368,1
Fat Bear Week is back: Can this chubby cub claim the crown?,"His bodyweight has risen nearly 7,000%, but does ""806 Jr"" have what it takes to win Fat Bear Week?",/news/world-us-canada-67009468,0
Police hunt suspect in murder of New York activist,Social justice advocate Ryan Carson was stabbed to death in an unprovoked attack in Brooklyn.,/news/world-us-canada-67011382,0
How China is fighting in the grey zone against Taiwan,China is flexing its military muscles short of a full-blown war - and that is part of the strategy.,/news/world-asia-66851118,1
FTX crypto empire 'built on lies' - prosecutors,"The former crypto billionaire is accused of ""one of the biggest financial frauds in US history"".",/news/business-67013020,0
DNA to help identify Venice bus crash victims,Three children including a baby are among the 21 dead after a bus plunged off a flyover.,/news/world-europe-67008199,0
Heroes pulled Venice crash survivors from burning wreck,The two men say they have not slept since the tourist bus plunged off a bridge and caught fire.,/news/world-europe-67013364,0
Fiction and truth about today's emergency test,False rumours are swirling online about a routine trial of the US alert system.,/news/world-us-canada-66990739,0
Couple killed by bear in Canada 'loved the outdoors',"A family member said Doug Inglis and Jenny Gusse, both 62, were experienced backcountry hikers.",/news/world-us-canada-67011608,0
EU states agree deal to tackle migration crises,The agreement will overhaul EU rules on responding to big increases in irregular migration.,/news/world-europe-67003759,1
Kate writes message of support on parcel for Ukraine,The Princess of Wales pens the note during a visit to a Ukrainian community centre in Bracknell.,/news/articles/c3g3n1lwg7lo,0
Raids on Indian media 'aim to muzzle free speech',"The arrest of NewsClick journalists is a ""ruthless crackdown"" against independent media, campaigners say.",/news/world-asia-india-67011231,1
Kenyan baby stealer jailed after BBC expose,Hospital worker Fred Leparan attempted to sell a baby boy to an undercover BBC reporter.,/news/world-africa-67010771,0
Grimes sues Elon Musk for parental rights in court,Tech mogul Elon Musk and 35-year-old Canadian singer Grimes have three children together.,/news/world-us-canada-67011377,0
Would Labour tax meat? And other Conservative claims checked,"Checking Conservative conference claims on HS2, inflation, defence spending, fracking and more.",/news/uk-politics-66993211,1
"Crypto king's wealth 'built on lies', prosecutors say",FTX founder Sam Bankman-Fried's trial has begun where he is accused massive financial fraud.,/news/live/world-us-canada-67010117,0
Italy country profile,"Provides an overview of Italy, including key events and facts about this European country.",/news/world-europe-17433142,1
Monaco country profile,"Provides an overview of Monaco, including key dates and facts about this small European country.",/news/world-europe-17615784,1
Andorra country profile,"Provides an overview of Andorra, including key dates and facts about this European country.",/news/world-europe-17028050,1
San Marino country profile,"Provides an overview of San Marino, including key dates and facts about this small European state.",/news/world-europe-17842338,1
Indigenous rights vote is a reckoning for Australia,A looming referendum on whether to elevate First Nations voices is forcing the county to examine its past.,/news/world-australia-66944609,1
Rwanda country profile,"Provides an overview of Rwanda, including key dates and facts about this east African country.",/news/world-africa-14093238,1
Venice tourist bus plunge leaves 21 dead,Children are among the victims after a bus fell from an overpass and caught fire.,/news/world-europe-67001518,0
Married couple win top African writing prize,Mame Diene and Woppa Diallo are the first duo to win the prestigious Caine Prize for African writing.,/news/world-africa-67005476,0
Pakistan orders 1.7 million Afghans out of country,"The Taliban urged Islamabad to rethink the move, which follows a spike in cross-border militant attacks.",/news/world-asia-67002834,1
Akshata Murty: Who is Rishi Sunak's wife?,A billionaire's daughter and fashion designer who has divided her life between three continents.,/news/uk-politics-63371276,0
Colombian army apologises for killing civilians,"More than 6,400 civilians were killed and falsely passed off as enemy combatants between 2002 and 2008.",/news/world-latin-america-67005102,0
US sanctions Chinese firms in fentanyl crackdown,The move is part of efforts to target the supply chain of the drug amid the opioid crisis in the US.,/news/world-us-canada-67002385,0
Afrobeats star detained over Nigerian singer's death,Police take Naira Marley into custody for questioning as they investigate MohBad's death.,/news/world-africa-67003352,0
Tributes for woman who died in mushroom poisoning,"A memorial service was held for Heather Wilkinson, who died after a mushroom beef wellington lunch.",/news/world-australia-67002918,0
McCarthy ousted as House Speaker in historic vote,"The Republican says the vote was ""personal"", lashing out at his political nemesis, Matt Gaetz.",/news/world-us-canada-66990984,1
Irish police chief to meet officer representatives over rota row,Officers are planning to take four more days of action in a dispute over rotas.,/news/articles/c4nx0zvd75no,1
Anti-war Russian journalist sentenced in absentia,"Maria Ovsyannikova, who protested live on air against the invasion of Ukraine, gets more than 8 years in jail.",/news/world-europe-67003463,1
Irish economy growth 'slowing following rapid rise',A leading think tank revises down its growth forecast for the domestic Irish economy this year.,/news/articles/c19rje33gxko,0
Boat carrying 280 migrants lands in Canary Islands,It is thought to be the largest number of people ever to arrive in the Spanish archipelago in one go.,/news/world-europe-67002541,0
Ukraine generator renovator says he needed to help,Retired teacher John Hardisty spends up to four hours a day fixing generators to send to Ukraine.,/news/uk-england-merseyside-66784946,1
TikTok shuts shop after Indonesia ban,The country's government banned the sale of goods on social media platforms to protect physical stores.,/news/business-67002545,1
China censors 'Tiananmen' image of athletes hugging,"The photo, showing the combination of numbers 6 and 4 , has been scrubbed on Chinese social media.",/news/world-asia-china-67002583,1
Australian towns battle fire and flood back-to-back,"The nation has reeled from disaster to disaster in recent years, as it feels the effects of climate change.",/news/world-australia-66946013,1
Matt Gaetz sat alone but still won the fight,At times it seemed like the Florida rebel versus the rest of the Republican party as he brought down the Speaker.,/news/world-us-canada-67002524,0
Hunter Biden pleads not guilty to gun charges,The president's son faces up to 25 years in prison if convicted of three federal criminal charges.,/news/world-us-canada-66949608,0
Canada elects first black House of Commons Speaker,Greg Fergus takes over the role after the previous Speaker resigned amid a Nazi in parliament row.,/news/world-us-canada-67000773,0
What does the US Speaker of the House do?,"House Speaker Kevin McCarthy was ousted, meaning Republicans will choose a replacement.",/news/world-us-canada-64168529,1
India-China feud keeps planes out of Nepal airport,Nepal has spent millions constructing a new airport in hopes of boosting tourism - but no-one is coming.,/news/world-asia-66425253,1
Spain's Sánchez pins bid for PM on Catalan amnesty,"King Felipe VI has asked caretaker Prime Minister Pedro Sánchez to try to form a government, after his conservative rival was unable to.",/news/world-europe-66994420,1
Teenage boy arrested after two killed at top Bangkok mall,A 14-year-old is held on suspicion of opening fire at the iconic Siam Paragon mall in the Thai capital.,/news/world-asia-66994274,0
Deserted Karabakh reveals scale of military defeat,Half-eaten food at abandoned positions reveals how fast Karabakh Armenians lost control to Azerbaijan.,/news/world-europe-66995976,1
India police arrest journalists over China funding claims,"Homes of journalists working for NewsClick, a website critical of the government, were searched.",/news/world-asia-india-66909370,1
India asks Canada to withdraw 41 diplomats - reports,It marks an escalation of a crisis sparked by Canada linking India to the fatal shooting of a Sikh separatist.,/news/world-asia-india-66991662,1
Delay and frustration in adoption law's first year,Thousands of adoptees are still waiting for information on their birth families 12 months on.,/news/articles/cp3dx01v8x8o,0
Eritrean memorial for shipwreck that killed hundreds,"An emotional memorial is held for the 368 migrants, mainly from Eritrea, who died 10 years ago.",/news/world-africa-66996543,0
What we know about wedding blaze in Iraq's Qaraqosh,More than 100 people were killed by a blaze that swept through a wedding party in Qaraqosh.,/news/world-middle-east-66937280,1
Flag raised to mark Nigeria Independence Day,The Nigeria flag is raised above Coventry's Council House to mark the 63rd independence day.,/news/uk-england-coventry-warwickshire-66990195,0
Bedbug panic sweeps Paris as infestations soar,"France is alarmed as ""les punaises"", as they're known in French, spread fear and loathing.",/news/world-europe-66995977,1
What to know about the spy trial of Cameron Ortis,"Four years after his arrest, a Canadian intelligence official accused sharing secrets goes to trial.",/news/world-us-canada-49720731,1
Why a rare gun charge against Hunter Biden could misfire,One man convicted of the same count was sentenced to nearly four years. But such cases have proven legally shaky.,/news/world-us-canada-66870243,0
Congressman carjacked at gunpoint in Washington DC,"Texas Democrat Henry Cuellar also had his phone and iPad stolen, according to an aide.",/news/world-us-canada-66991932,0
'Larger than life' famed Syrian writer mourned,The BBC's Lina Sinjab remembers her friend and internationally acclaimed novelist Khaled Khalifa.,/news/world-middle-east-66997816,0
Ukraine's allies say they are short of ammunition,The UK and Nato say ammunition production must be ramped up so Ukraine can defend itself against Russia.,/news/world-europe-66984944,1
DR Congo colonel sentenced to death over killings,More than 50 people were killed after troops opened fire on anti-UN protesters in August.,/news/world-africa-66993557,0
Children in hospital after eating cannabis sweets,Jamaica's education minister says some of the 60 students suffered hallucinations.,/news/world-latin-america-66991933,0
Four men in court over Cork drugs seizure,More than two tonnes of cocaine with a estimated value of €157m were found on a cargo ship last week,/news/articles/clldzl9qzv7o,0
Suspect held over young Mexican men's kidnapping,Prosecutors hope the arrest will shed light on the disappearance of five friends from Lagos de Moreno.,/news/world-latin-america-66993375,0
Teenage boy arrested after shooting at luxury Bangkok mall,The Siam Paragon shopping centre is a luxury mall in the centre of the Thai capital.,/news/live/world-asia-66993083,0
Missing girl found using fingerprints on ransom note,"Charlotte Sena, 9, was located after a round-the-clock hunt aided by the suspect's ransom note.",/news/world-us-canada-66993201,0
Seychelles opposition leader charged with witchcraft,"Patrick Herminie denies the allegations, saying the case is a ""political show"" to taint his image.",/news/world-africa-66992504,0
A&F investigating ex-CEO sexual misconduct claims,It comes after a BBC investigation reported allegations that Mike Jeffries exploited men for sex at events he hosted.,/news/world-66990622,0
Irish police begin protest over garda rota row,Gardaí are refusing to take up voluntary overtime over a decision by Drew Harris to change work rotas.,/news/articles/cxx6pzr1e74o,1
Nobel Prize for physics on the tiniest timescale,"This year's Nobel Prize in Physics rewards research into electrons in ""flashes of light"".",/news/science-environment-66964430,1
